1074,2015-11-04,,I1,NaN,NaN,Hyd filter contaminated alarm repeats,Replaced pressure switch,-1
1075,2015-11-04,,TK1,NaN,NaN,Coolant pump INOP,"High pressure coolant pump trips overload. Motor starter contactor stuck partially on causing motor to single phase as soon as power is turned on.
Replaced Allen Bradley contactor with equivalent Siemens contactor
",-1
1076,2015-11-04,,TK1,NaN,NaN,Coolant pump INOP,Replaced motor starter,-1
1077,2015-11-05,,A75,NaN,NaN,Motor chattering; Elect,Main motor starter; reapired broken ring terminal on motor starter coil / Motor bearings replaced but chatter continued; Motor was deemed bad and out of balance / Motor was replaced but also continued to chatter; due to missing power leg which was corrected,-1
1078,2015-11-05,,Barnes 3,NaN,NaN,Filter motor hot,Pump seized; Motor and pump retrieved from Induplate. Installed and online,-1
1079,2015-11-05,,H28,NaN,NaN,Hydraulic motor overload contactor tripping,NO HYDRAULIC OIL IN TANK; OPERATOR LEVEL,-1
1080,2015-11-05,,I1,NaN,NaN,Hydraulic filter faults,Reconfigured wiring for external pressure switch; Unit has an internal pressure switch (Replaced earlier in the week ),-1
1081,2015-11-05,,I2,NaN,NaN,Drive faults,Replaced LT module on Spindle #3,-1
1082,2015-11-05,,T100,NaN,NaN,Base cleaning requested,Completed,-1
1083,2015-11-05,,Tsch 1,NaN,NaN,Base required cleaning,Completed,-1
1084,2015-11-05,,Tsch 1,NaN,NaN,Loose rubber on platform,Oscar cleaned and glued down rubber; Operator could have done this instead of texting on his phone,-1
1085,2015-11-05,,Tsch 1,NaN,NaN,Base cleaning requested,Completed,-1
1086,2015-11-06,,H24 ,NaN,NaN,St#12 drill detection INOP,Detector was never wired in; Connected and functional,-1
1087,2015-11-06,,H5,NaN,NaN,St#5 brush unit INOP Mach has no power,Replaced 10A fuse for 110 VAC control voltage,-1
1088,2015-11-06,,Mayfran,NaN,NaN,Parts separator INOP,Replaced Baldor gear reducer,-1
1089,2015-11-07,,I17,NaN,NaN,Iemca facing travel flag sensor INOP,Repaired by Norm,-1
1090,2015-11-07,,I19,NaN,NaN,Coolant protection switch Q.3 overheating and tripping,Replaced motor starter,-1
1091,2015-11-08,,I4,NaN,NaN,Flipper / Gripper INOP,Replaced sensor cable,-1
1092,2015-11-09,,Deco 1,NaN,NaN,Main spindle collet will not open/close,Main spindle bearings and seals replaced,-1
1093,2015-11-09,,Grieve Oven,NaN,NaN,Door seal is ripped,Installed new gasket,-1
1094,2015-11-09,,H14,NaN,NaN,Bar not feeding faults,Replaced C/O saw prox / Replaced loader prox / adjusted applicable prox's,-1
1095,2015-11-09,,H15,NaN,NaN,Bar loader stops------,Replaced loader prox and adjusted,-1
1096,2015-11-09,,H24 ,NaN,NaN,CNC selector switch broken,Replaced,-1
1097,2015-11-09,,I3,NaN,NaN,Spindle feedback to PLC not reached,Traced to a roller switch failure on Side A,-1
1098,2015-11-09,,I5,NaN,NaN,Collets will not ipen,Loose cable to actuator coils tensioned,-1
1099,2015-11-09,,I6,NaN,NaN,Side B turret won't sync,Moved turret by hand to release lock pin and referrenced,-1
1100,2015-11-09,,RM222,NaN,NaN,Regulating wheel issues; drive shaft worn,Shaft made and installed with new pulley ,-1
1101,2015-11-10,,H10,NaN,NaN,St#3 oil line clogged,Removed earplug from coolant line; Operator level,-1
1102,2015-11-10,,H11,NaN,NaN,Check accumulators; Loss of form tools ??,Charged both but found broken collet; Marcel removed broken collet on 11/11,-1
1103,2015-11-10,,H27,NaN,NaN,Loader chain broken,Repaired,-1
1104,2015-11-10,,I20,NaN,NaN,Iemca; Check lubrification guide channel alarm,Lube filter replaced,-1
1105,2015-11-10,,SC4,NaN,NaN,No hydraulic pressure after motor was replaced,Repaired connection to relay K0C terminal #44,-1
1106,2015-11-10,,T91,NaN,NaN,Falling out of gear,Adjusted clutch,-1
1107,2015-11-10,,T92,NaN,NaN,Cannot engage drive with front side handle,Adjusted handle ,-1
1108,2015-11-11,,H33,NaN,NaN,Check accumulators,Replaced hydraulics filter and checked accumulators,-1
1109,2015-11-11,,I1,NaN,NaN,Transport wire side B out of terminal,Repaired sensor connection,-1
1110,2015-11-11,,T102,NaN,NaN,Base needs to be cleaned,Completed,-1
1111,2015-11-12,,H11,NaN,NaN,Table indexing faults,Adusted table indexing valve speed,-1
1112,2015-11-12,,H20 ,NaN,NaN,XD head worn?,Issued rebuilt XD head; Sack installed,-1
1113,2015-11-12,,H24 ,NaN,NaN,Contactor overload failure; Hydraulics down,Contactor set at 1.3Amps; Motor drawing 1.4Amps. Increased breaker setting to 1.6Amps,-1
1114,2015-11-12,,H27,NaN,NaN,Hydraulic leak(s),Added blue dye; Bottom RT XD hose leaking / Inverter hose leaks; All tightened,-1
1115,2015-11-12,,H6,NaN,NaN,Vogel lube system faults,Replaced vogel controller board,-1
1116,2015-11-12,,T100,NaN,NaN,Falling out of gear,Adjusted clutch,-1
1117,2015-11-12,,TR1,NaN,NaN,Horizontal belt snader power cord cut,Repaired,-1
1118,2015-11-13,,H10,NaN,NaN,J1019 setup spindle move St#9,Completed,-1
1119,2015-11-13,,H27,NaN,NaN,Table indexing faults,Adjusted table indexing valve speed,-1
1120,2015-11-13,,H31,NaN,NaN,St#9 and St#10 bearings worn,Replaced bearings in both 36/100 spindles,-1
1121,2015-11-13,,H5,NaN,NaN,Table indexing faults; Table will not drop,Table UP/DOWN valve adjusted; Possible bad piston,-1
1122,2015-11-13,,I2 ,NaN,NaN,Side B spindle will not turn on,Spindle was fine when JC arrived,-1
1123,2015-11-13,,Mayfran,NaN,NaN,Hole in vertical pipe section,Drilled and tapped hole to insert bolt to close hole,-1
1124,2015-11-16,,H10,NaN,NaN,Machine will not index,Replaced prox sensor on brushing unit; not registering home,-1
1125,2015-11-16,,H15,NaN,NaN,Vogel leaking from pressure gauge,Replaced gauge with plug; No gauges on hand,-1
1126,2015-11-16,,H20,NaN,NaN,Loader not locking in upright position,Removed broken allen wrench tip from positional set screw. Replaced bearings and seal.,-1
1127,2015-11-16,,H32,NaN,NaN,Bar feed faults / feeding wrong length and stopping at 1/2 table; cannot clear,Replaced high speed counter,-1
1128,2015-11-16,,H32,NaN,NaN,Pendant light dangling from tower,Screwed back in placed by tightening the two cap screws that vibrated loose OPERATOR LEVEL,-1
1129,2015-11-16,,H34,NaN,NaN,Brushing unit will not return,"Motor mounting bolts broken ; Replaced bolts, prox cable, and remounted",-1
1130,2015-11-16,,I5,NaN,NaN,Track #1 will not move; Hyd motor just spins,Loose guide pulley at hyd motor tensioned; bolt almost falling out  OPERATOR LEVEL,-1
1131,2015-11-16,,T100,NaN,NaN,Machine will not stay in gear,Clutch adjusted,-1
1132,2015-11-17,,H1,NaN,NaN,St#4 upper XD replacement requested,Swapped and installed,-1
1133,2015-11-17,,H10,NaN,NaN,Spindles shutting down on their own,Contactor ajustment required / Relay logic machine,-1
1134,2015-11-17,,H24 ,NaN,NaN,Table drift; Bar change OT faults,Rebuilt 1/2 table valve and replaced table indexing solenoid valve,-1
1135,2015-11-17,,H26,NaN,NaN,St#5 bearings ??,Swapped 35/60 from shelf; Unit rebuilt,-1
1136,2015-11-17,,H27,NaN,NaN,Chihp conveyor tripping breaker,Reset breaker and connected plug that was likely kick loose by operators,-1
1137,2015-11-17,,H3,NaN,NaN,Accumulator check,NO ISSUE!,-1
1138,2015-11-17,,I2,NaN,NaN,Hydraulic pump failure; Motor siezed,Replaced hydraulic pump motor,-1
1139,2015-11-17,,T103,NaN,NaN,Drive engagement handle broken,Repaired,-1
1140,2015-11-18,,H27,NaN,NaN,St#8 HSK 25 clamp screw stripped,Removed and replaced,-1
1141,2015-11-18,,I18,NaN,NaN,"Channel 3 Block; N60 Z31 Speed li,it",T3.1 too close to soft limits; Tool position adjusted,-1
1142,2015-11-18,,I19,NaN,NaN,Coolant missing alarm,Adjusted coolant level sensor,-1
1143,2015-11-18,,I2,NaN,NaN,Turret 3 will not sync and lock,,-1
1144,2015-11-18,,SC2,NaN,NaN,Circuit breaker won't won't reset; Chiller switched OFF,Replaced breaker; Parts arrived 12/15,-1
1145,2015-11-18,,T99,NaN,NaN,Weak clutch tension reported,Adjusted clutch tension,-1
1146,2015-11-19,,A67,NaN,NaN,Coolant pump motor INOP,Motor starter ordered and installed with W37 overloads,-1
1147,2015-11-19,,H3,NaN,NaN,Accumulator check requested due to blank length variation,Saw attachment in need of rebuild; Swapped with spare unit,-1
1148,2015-11-19,,H30,NaN,NaN,CNC selector switch broken,Replaced,-1
1149,2015-11-19,,SC4,NaN,NaN,Iemca NO AIR PRESENT alarm,FRL replaced,-1
1150,2015-11-19,,SC8,NaN,NaN,Broken parts catcher basket,Repaired,-1
1151,2015-11-19,,SC9,NaN,NaN,Repeated hyd filter faults,New filter and hydraulic reservoir cleaned; SS,-1
1152,2015-11-19,,T104,NaN,NaN,Collet closing roll and bearings worn,Replaced rolls and bearings,-1
1153,2015-11-19,,T92,NaN,NaN,Base cleaning requested,Completed,-1
1154,2015-11-20,,Acucut,NaN,NaN,Spindle #2 shut off; replace bearings,Bearings replaced but finish issue was not resolved,-1
1155,2015-11-20,,ES6,NaN,NaN,Tool position #1 will not move freely,Removed headstock and cleaned all action,-1
1156,2015-11-20,,H1,NaN,NaN,Accumulator check,22bar charged to 30bar,-1
1157,2015-11-20,,H7,NaN,NaN,Leaking hydraulic at St#7 valve,Removed valve stack and replaced O-Rings,-1
1158,2015-11-20,,H7,NaN,NaN,Requires safety switch install,Installed,-1
1159,2015-11-20,,H7,NaN,NaN,Does not know how to adjust HP coolant pressure,Clear guidance issued,-1
1160,2015-11-20,,H8,NaN,NaN,Broken collet in housing #1,Removed,-1
1161,2015-11-20,,I17,NaN,NaN,HS6 fault; Spindle shut down,Replaced #6 spindle encoder,-1
1162,2015-11-20,,I19,NaN,NaN,Coolant missing alarm; Coolant is present,Replaced sensor again (11/18) Found sensory adjustment out of spec,-1
1163,2015-11-20,,I2,NaN,NaN,Side A turret has chips,Removed and cleaned; installed and aligned,-1
1164,2015-11-21,,AIM KS6009,NaN,NaN,Parts jamming at St#1,Loose lock nut on right side of load shuttle tensioned,-1
1165,2015-11-21,,I5,NaN,NaN,Hydraulic leak at position 22A on hydraulic distributor,Hose replaced with hose from inventory,-1
1166,2015-11-23,,Deco 1,NaN,NaN,Alarm; Headstock not going home every 15-20 min,Headstock was replaced on 11/20; Operator requesting Z1 referencing. Data not being being accepted by PLC. Denis called Roland Schutz at Tornos Tech and altered a parameter setting (unknown) to get the PLC to accept the position data.,-1
1167,2015-11-23,,H11,NaN,NaN,Oil leaking from rear of brushing unit,Rebuilt R A cylinder,-1
1168,2015-11-23,,H27,NaN,NaN,Bar loader chain broken,Repaired,-1
1169,2015-11-23,,H28,NaN,NaN,Parts counter INOP,Parts ordered and arrived 12/4; Installed,-1
1170,2015-11-23,,H36,NaN,NaN,CNC unit failing to fire,Replaced power supply; Warrantied part. New part being sent from Hydromat 11/24,-1
1171,2015-11-23,,Mikron,NaN,NaN,Multiple alarms won't clear,Assessed by Roland and Steve A;  Alarms cleared on Wed morning by Pete,-1
1172,2015-11-23,,Tsch 1,NaN,NaN,Multiple alarms,Machine lost all memory when power to bldg was shut down 11/22. Called in Fanuc service on 11/25 after two days without running and having loaded Tsch 2 programming which IS NOT IDENTICAL. Fanuc team had a back up program from a prior service call which allowd the machine to run.,-1
1173,2015-11-23,,Tsch 2,NaN,NaN,2024 Frequency converter B Alarm,Service tech from RT Engineering called in (Ray Metivier) found water in motor connection; Cleared and online,-1
1174,2015-11-24,,AIM 14,NaN,NaN,Loader not completing cycle,Minor adjustment to Load Shuttle At Center sensor,-1
1175,2015-11-24,,AIM C43,NaN,NaN,Vision position INOP,Machine was programmed for T7552 while running T7551,-1
1176,2015-11-24,,FPI,NaN,NaN,Marine door seal leaking / Leak from seal on basket shaft RHE,Parts received 12/9; Installed,-1
1177,2015-11-24,,H16,NaN,NaN,Wash conveyor jammed,Removed part jammed at entry roller,-1
1178,2015-11-24,,H16,NaN,NaN,Accumulator check,Both low; Charged to LP 30bar / Charged HP to 50bar,-1
1179,2015-11-24,,H19,NaN,NaN,Replacement XD hear requested,Issued a replacement XD head; Unit removed to be rebuilt,-1
1180,2015-11-24,,H2,NaN,NaN,Bearing assessment of Top XD unit,No issue,-1
1181,2015-11-24,,H27,NaN,NaN,Loose seal on St#12 spindle,Replaced seal,-1
1182,2015-11-24,,H28,NaN,NaN,Hyd leak and power pack noise reported,Repaired leaks under machine base / Replaced solenoid on power pack,-1
1183,2015-11-25,,H19,NaN,NaN,Robot brushing motor INOP,Retrieved motor from spare automation at Induplate and installed,-1
1184,2015-11-25,,H25,NaN,NaN,Conveyor faults; breaker tripping,Replaced fuse,-1
1185,2015-11-25,,H27,NaN,NaN,,Repaired leak on power pack valve stack,-1
1186,2015-11-25,,H4,NaN,NaN,Leaking cutting oil,Coolant pump impellor housing replaced,-1
1187,2015-11-25,,H5,NaN,NaN,Accumulator check,At 10bar;  charged to 30bar,-1
1188,2015-11-25,,H7,NaN,NaN,24 volt power INOP,Replaced fuse,-1
1189,2015-11-30,,AIM #4,NaN,NaN,Station 7A lift cylinder stuck at table index,Moved table by hand to free lift cylinder,-1
1190,2015-11-30,,AIM #4,NaN,NaN,Station 7B not rotating,Regulator for clamping cylinder was not locked and set quite high.  When I lowered the clamping pressure the cylinder didn't extend. I added some air tool oil to the line and exercised the cylinder a couple of times.,-1
1191,2015-11-30,,H10,NaN,NaN,Machine will not stay ON,Took a while reviewing wiring in the electrical cabinet. Tony involved at 1330 and traced short to a broken wire on drill detector sensor; Repaired,-1
1192,2015-11-30,,H10,NaN,NaN,Spindle moves required for H8900 setup,Completed,-1
1193,2015-11-30,,H14,NaN,NaN,Bar loader INOP; will not move in Auto,Replaced broken prox on loader valve,-1
1194,2015-11-30,,H19,NaN,NaN,Bad solenoid coil on loading valve,Replaced,-1
1195,2015-11-30,,H23,NaN,NaN,Base cleaning requested; Oil lines clogging,Completed ; Opers running tank too low reported,-1
1196,2015-11-30,,H27,NaN,NaN,Table index prox cables falling out of sensor,Repaired wire pulled from connection,-1
1197,2015-11-30,,H34,NaN,NaN,Bar loading sequence out of sync; want to load with good bar length remaining,Replaced bad proximity switch,-1
1198,2015-11-30,,H36,NaN,NaN,Cut off unit will not move,Removed saw head and found gearing had disintegrated due to no gear oil being present. Appears to have been shipped this way from Hydromat. ,-1
1199,2015-11-30,,H5,NaN,NaN,Stripped bleeder valve screw on St#4 36/100 spindle,Replaced,-1
1200,2015-11-30,,Reclaim,NaN,NaN,"Oil reclaim: Tank not draining during ""Empty"" cycle.","Removed breather plug from pump and opened drain valve, no oil flow noted. Drain line was clogged. It took some time but Brian and I got the line clear using a snake and an air gun",-1
1201,2015-11-30,,Sinico,NaN,NaN,Front clamp not closing causing delay and machine to stop,Hydraulic oil replaced along with both intake filters; Cause was heavy sludge on main intake filter,-1
1202,2015-12-01,,H1,NaN,NaN,Loader not functioning properly  (??) no details,Repaired; Air tool oil added,-1
1203,2015-12-01,,H17,NaN,NaN,St#4 spindle leaking hydraulic fluid from rear of spindle,Removed back end of spindle and repaced all seals,-1
1204,2015-12-01,,H23,NaN,NaN,Bar feeder has multiple broken screws on magazine tray,Repaired,-1
1205,2015-12-01,,H24 ,NaN,NaN,Check and charge accumulators,Checked and charged; Machine was offline for inverter issues,-1
1206,2015-12-01,,I3,NaN,NaN,Power supply module alarm,Loose cable connection to drive,-1
1207,2015-12-01,,NM 1,NaN,NaN,Bar gripper clamp (on loader) spring broken,Repaired; VERY MUCH OPERATOR LEVEL !!,-1
1208,2015-12-01,,Sinico,NaN,NaN,Clamping system not functioning properly; out of sync and delayed,Replaced hydraulic filters; Resolve ended up being a clogged main intake filter for the hydraulic pump NOTE- This machine has two hyd pumps and two filters.,-1
1209,2015-12-01,,T98,NaN,NaN,Remove damaged stock tube liner,Removed,-1
1210,2015-12-02,,ES5,NaN,NaN,Steps and OAL variation reported by operator; Removal of headstock requested,Head removed and cleaned thoroughly. Found cam action spring binding on one tool station. Removed spring and cleaned up burring on spring OD; Reset and reinstalled,-1
1211,2015-12-02,,H1,NaN,NaN,Accumulator check; Bad concentricity TRW piston,At 27bar; Charged to 30bar   No issue,-1
1212,2015-12-02,,H29,NaN,NaN,St#3 bearings worn; Assessed by Marcel as worn,Bearings and seals replaced,-1
1213,2015-12-02,,H29,NaN,NaN,Assess St#3 spindle bearings,Bearings bad; removed spindle and replaced bearings,-1
1214,2015-12-02,,H38,NaN,NaN,Assess cut off unit; Saws being changed 3x per day,Bad stock clamp; Bars spinning in clamp while being cut; OPERATOR SHOULD BE AWARE OF THIS AND CHECKED FIRST!,-1
1215,2015-12-02,,I5,NaN,NaN,Iemca track #2 broken ,Replaced track  ,-1
1216,2015-12-02,,NM 2,NaN,NaN,Broken air cylinder on bar loader,Replaced broken fitting between filter and lubricator on FRL,-1
1217,2015-12-02,,RM221,NaN,NaN,Drive belt broken,Replaced belt; 3X655G,-1
1218,2015-12-02,,SC7,NaN,NaN,Feed stroke lever has worn pivot bolt hole,Replaced Feed stroke Lever and set stroke,-1
1219,2015-12-02,,T99,NaN,NaN,Base cleaning requested,Completed,-1
1220,2015-12-02,,TK3,NaN,NaN,Coolant hose ruptured,Replaced hose,-1
1221,2015-12-02,,Tsch 1,NaN,NaN,Base cleaning requested,Completed,-1
1222,2015-12-03,,Deco 1,NaN,NaN,Air leak from Subspindle reported,No air leak found; Bad idler bearing replaced on S2 drive,-1
1223,2015-12-03,,H1,NaN,NaN,Base needs to be cleaned,Completed,-1
1224,2015-12-03,,H27,NaN,NaN,Brush unit INOP,Shaft connecting rod unscrewed; Repaired,-1
1225,2015-12-03,,H36,NaN,NaN,Cut off unit not completing cut through bar,REMOVED PART SITTING ON C/O UNIT PREVENTING IT FROM CUTTING THROUGH THE BAR !!!!!,-1
1226,2015-12-03,,H4,NaN,NaN,Dropping parts from random collets; Check Accumulator,No issue with Accumulator; OK at 30bar,-1
1227,2015-12-03,,H7,NaN,NaN,Pendant is blank; Spindles and coolant will not turn on,Cleared buildup of chips from loader proximity switches again; 4th time OPERATOR LEVEL,-1
1228,2015-12-03,,I3,NaN,NaN,Power surge;  No power,Choke (transformer of sorts) not providing correct 600 volts to drives. Part identified in Index schematics identifies a line reactor which was purchased and installed. This in not the choke. The line reactor is meant to be used with the choke and subsequently over heated. Choke was removed from I1 and installed; Subsequent alarms on Z3 spindle after losing zero position.Doug Patrick in with Norm resetting.,-1
1229,2015-12-03,,I5,NaN,NaN,Iemca track # 6 broken; Spindle shut down,Replaced; Training Patrick Ayers,-1
1230,2015-12-03,,Mikron,NaN,NaN,Air pressure alarms,Swapped input module between stations in elctrical cabinet. Faulty module using #34 Input. Swapped with module not using #34.,-1
