1165,Hydraulic leak at position 22A on hydraulic distributor. Hose replaced with hose from inventory,"hydraulic, position_22a, hydraulic_distributor",leak,replace,hose
1166,Alarm; Headstock not going home every 15-20 min. Headstock was replaced on 11/20; Operator requesting Z1 referencing. Data not being being accepted by PLC. Denis called Roland Schutz at Tornos Tech and altered a parameter setting (unknown) to get the PLC to accept the position data.,"headstock, PLC","not_home, alarm, not_accept_data","replace, call","headstock, tornos_tech"
1167,Oil leaking from rear of brushing unit. Rebuilt R A cylinder,"oil, brush_unit",leak,rebuild,"cylinder, ra_cylinder"
1168,Bar loader chain broken. Repaired,"bar_loader, chain, bar",broken,repair,"bar_loader, chain, bar"
1169,Parts counter INOP. Parts ordered and arrived 12/4; Installed,,,,
1170,CNC unit failing to fire. Replaced power supply; Warrantied part. New part being sent from Hydromat 11/24,cnc,"fault, will_not_fire","replace, warranty","power_supply, hydromat"
1171,Multiple alarms won't clear. Assessed by Roland and Steve A;  Alarms cleared on Wed morning by Pete,,,,
1172,Multiple alarms. Machine lost all memory when power to bldg was shut down 11/22. Called in Fanuc service on 11/25 after two days without running and having loaded Tsch 2 programming which IS NOT IDENTICAL. Fanuc team had a back up program from a prior service call which allowd the machine to run.,,,,
1173,2024 Frequency converter B Alarm. Service tech from RT Engineering called in (Ray Metivier) found water in motor connection; Cleared and online,,,,
1174,Loader not completing cycle. Minor adjustment to Load Shuttle At Center sensor,,,,
1175,Vision position INOP. Machine was programmed for T7552 while running T7551,,,,
1176,Marine door seal leaking / Leak from seal on basket shaft RHE. Parts received 12/9; Installed,,,,
1177,Wash conveyor jammed. Removed part jammed at entry roller,"wash_conveyor, conveyor, part",jam,remove,part
1178,Accumulator check. Both low; Charged to LP 30bar / Charged HP to 50bar,accumulator,check ,charge,"pressure, low_pressure, high_pressure, accumulator"
1179,Replacement XD hear requested. Issued a replacement XD head; Unit removed to be rebuilt,,,,
1180,Bearing assessment of Top XD unit. No issue,,,,
1181,Loose seal on St#12 spindle. Replaced seal,,,,
1182,Hyd leak and power pack noise reported. Repaired leaks under machine base / Replaced solenoid on power pack,"hydraulic, power_pack","leak, noise","repair, replace","base, solenoid, power_pack"
1183,Robot brushing motor INOP. Retrieved motor from spare automation at Induplate and installed,"robot, brush_motor, motor",inoperable,swap,motor
1184,Conveyor faults; breaker tripping. Replaced fuse,"conveyor, breaker","fault, trip",replace,fuse
1185,. Repaired leak on power pack valve stack,"power_pack_valve_stack, power_pack, valve",leak,repair,"power_pack_valve_stack, power_pack, valve"
1186,Leaking cutting oil. Coolant pump impellor housing replaced,,,,
1187,Accumulator check. At 10bar;  charged to 30bar,accumulator,check ,charge,"accumulator, low_pressure"
1188,24 volt power INOP. Replaced fuse,,,replace,fuse
1189,Station 7A lift cylinder stuck at table index. Moved table by hand to free lift cylinder,"st_7a, lift_cylinder",will_not_move,adjust,table
1190,Station 7B not rotating. Regulator for clamping cylinder was not locked and set quite high. When I lowered the clamping pressure the cylinder didnt extend. I added some air tool oil to the line and exercised the cylinder a couple of times.,,,,
1191,Machine will not stay ON. Took a while reviewing wiring in the electrical cabinet. Tony involved at 1330 and traced short to a broken wire on drill detector sensor; Repaired,,,,
1192,Spindle moves required for H8900 setup. Completed,,,complete,
1193,Bar loader INOP; will not move in Auto. Replaced broken prox on loader valve,"bar_loader, proximity_sensor, sensor","inoperable, will_not_move, auto, broken",replace,"proximity_sensor, sensor"
1194,Bad solenoid coil on loading valve. Replaced,,,replace,
1195,Base cleaning requested; Oil lines clogging. Completed; Opers running tank too low reported,,,,
1196,Table index prox cables falling out of sensor. Repaired wire pulled from connection,"table_index, proximity_cable","out_of_adjustment, location",repair,wire
1197,Bar loading sequence out of sync; want to load with good bar length remaining. Replaced bad proximity switch,"bar_loader, proximity_switch, switch","out_of_adjustment, timing, broken",replace,"proximity_switch, switch"
1198,Cut off unit will not move. Removed saw head and found gearing had disintegrated due to no gear oil being present. Appears to have been shipped this way from Hydromat.,"cut_off_unit, gear, gear_oil, saw_head","will_not_move, worn",supply_issue,"hydromat, gear_oil"
1199,Stripped bleeder valve screw on St#4 36/100 spindle. Replaced,,,replace,
1200,"Oil reclaim: Tank not draining during Empty cycle.. Removed breather plug from pump and opened drain valve, no oil flow noted. Drain line was clogged. It took some time but Brian and I got the line clear using a snake and an air gun",,,,
1201,Front clamp not closing causing delay and machine to stop. Hydraulic oil replaced along with both intake filters; Cause was heavy sludge on main intake filter,"clamp, front_clamp, sludge, filter, intake_filter","will_not_move, delay, fault, dirty","replace, clean","hydraulic, hydraulic_oil, filter, intake_filter"
1202,Loader not functioning properly (??) no details. Repaired; Air tool oil added,,,,
1203,St#4 spindle leaking hydraulic fluid from rear of spindle. Removed back end of spindle and repaced all seals,"st_4, spindle, hydraulic, hydraulic_fluid",leak,"remove, replace","spindle, rear, seal"
1204,Bar feeder has multiple broken screws on magazine tray. Repaired,"bar_feeder, screw, magazine_tray",broken,repair,screw
1205,Check and charge accumulators. Checked and charged; Machine was offline for inverter issues,"accumulator, inverter","check, charge, fault","check, charge",accumulator
1206,Power supply module alarm. Loose cable connection to drive,,,,
1207,Bar gripper clamp (on loader) spring broken. Repaired; VERY MUCH OPERATOR LEVEL !!,"bar_gripper_clamp, spring, bar_loader, operator","broken, error","repair, train","bar_gripper_clamp, operator"
1208,Clamping system not functioning properly; out of sync and delayed. Replaced hydraulic filters; Resolve ended up being a clogged main intake filter for the hydraulic pump NOTE- This machine has two hyd pumps and two filters.,"clamp, filter, intake_filter, hydraulic, pump","out_of_sync, delay, dirty",replace,"hydraulic, filter"
1209,Remove damaged stock tube liner. Removed,,,remove,
1210,Steps and OAL variation reported by operator; Removal of headstock requested. Head removed and cleaned thoroughly. Found cam action spring binding on one tool station. Removed spring and cleaned up burring on spring OD; Reset and reinstalled,,,,
1211,Accumulator check; Bad concentricity TRW piston. At 27bar; Charged to 30bar No issue,"accumulator, piston, concentricity_trw_piston","check, broken",charge,"accumulator, low_pressure"
1212,St#3 bearings worn; Assessed by Marcel as worn. Bearings and seals replaced,,,,
1213,Assess St#3 spindle bearings. Bearings bad; removed spindle and replaced bearings,,,,
1214,Assess cut off unit; Saws being changed 3x per day. Bad stock clamp; Bars spinning in clamp while being cut; OPERATOR SHOULD BE AWARE OF THIS AND CHECKED FIRST!,"cut_off_unit, saw, stock_clamp, operator","short_life, broken, error","no_action_taken, train",operator
1215,Iemca track #2 broken. Replaced track,,,,
1216,Broken air cylinder on bar loader. Replaced broken fitting between filter and lubricator on FRL,"air_cylinder, bar_loader, fitting",broken,replaced,fitting
1217,Drive belt broken. Replaced belt; 3X655G,,,,
1218,Feed stroke lever has worn pivot bolt hole. Replaced Feed stroke Lever and set stroke,,,,
1219,Base cleaning requested. Completed,base,clean,complete,base
1220,Coolant hose ruptured. Replaced hose,,,,
1221,Base cleaning requested. Completed,base,clean,complete,base
1222,Air leak from Subspindle reported. No air leak found; Bad idler bearing replaced on S2 drive,,,,
1223,Base needs to be cleaned. Completed,base,clean,complete,base
1224,Brush unit INOP. Shaft connecting rod unscrewed; Repaired,"brush_unit, brush, unit, shaft_connecting_rod","inoperable, out_of_adjustment, location",repair,shaft_connecting_rod
1225,Cut off unit not completing cut through bar. REMOVED PART SITTING ON C/O UNIT PREVENTING IT FROM CUTTING THROUGH THE BAR !!!!!,cut_off_unit,fault,remove,part
1226,Dropping parts from random collets; Check Accumulator. No issue with Accumulator; OK at 30bar,accumulator,"check, drop_part",no_problem_detected,accumulator
1227,Pendant is blank; Spindles and coolant will not turn on. Cleared buildup of chips from loader proximity switches again; 4th time OPERATOR LEVEL,,,,
1228,Power surge;  No power. Choke (transformer of sorts) not providing correct 600 volts to drives. Part identified in Index schematics identifies a line reactor which was purchased and installed. This in not the choke. The line reactor is meant to be used with the choke and subsequently over heated. Choke was removed from I1 and installed; Subsequent alarms on Z3 spindle after losing zero position.Doug Patrick in with Norm resetting.,,,,
1229,Iemca track # 6 broken; Spindle shut down. Replaced; Training Patrick Ayers,,,,
1230,Air pressure alarms. Swapped input module between stations in elctrical cabinet. Faulty module using #34 Input. Swapped with module not using #34.,,,,
1231,"Cooling unit faults. After review, Steve A believed the coils to be packed with swarf and binding the stirring unit; Lyle removed the chiller unit and spray cleaned the coils",,,,
1232,"Cooling unit faults. After review, Steve A believed the coils to be packed with swarf and binding the stirring unit; Lyle removed the chiller unit and spray cleaned the coils",,,,
1233,Bar loader faults. Complete bar loader realignment; Removed bar jammed in stock guides,"bar_loader, bar","fault, jam",remove,bar
1234,Saw clamp screw stripped; Both ends. Drilled out damaged clamp screw and replaced,"saw, clamp, screw",strip,"drill, replace","clamp, screw"
1235,Side A turret has chips. Removed and cleaned,,,,
1236,E Stop over limit alarm. Operator JW cleared,,,,
1237,Misaligned cup at Bise transfer to spindle. Corrected,,,correct,
1238,Remove coolant regulator valve per oper request. Removed,,,remove,
1239,Cracked FRL leaking air. Replaced,,,replace,
1240,Overtemp alarm. Reset after cooling; Ocean State Mechanical called in for Tuesday 12/8 for Nitrogen and refridgerant charge. Completed 12/8,,,,
1241,Pendant stop pin broken. Repaired,,,repair,
1242,St#3 slot cutting spindle leaking hydraulic fluid. Bad hydraulic metering valve replaced,"st_3, slot_cutter, spindle, hydraulic, hydraulic_fluid",leak,replace,"hydraulic, metering_valve"
1243,Heavy hydraulic leak from under casting. Leaking table rack cylinder repaired and reinstalled; Also found holes in funnel from slug imapct. Used liquid steel as a temp fix until welding can be arranged. MOB in on Wed 12/9 for assessment. H15 will require the same repair.,"hydraulic, casting, funnel, slug","leak, major, worn","repair, weld, need_guy","table_rack, cylinder, funnel, liquid_steel"
1244,St#6V motor 'bad'. Gear reducer output drive shaft bearings no good; Swapped motor with spare on the shelf,,,,
1245,Parts offload conveyor belt torn and unusable. Replaced Donner belt,"part_offload_conveyor, conveyor, belt",broken,replace,"belt, donner"
1246,Alarm; Hydraulic motor too hot. Plug in connection on pump motor shorted and burned; Replaced,"hydraulic, motor","alarm, hot, short, burn",replace,"connection, pump"
1247,Base needs to be cleaned. Completed,base,clean,complete,base
1248,Base cleaning requested. Completed,base,clean,complete,base
1249,Base cleaning requested. Completed,base,clean,complete,base
1250,Time incorrect due to power outage on Saturday. Corrected,,,correct,
1251,Check interlock ready of supply unit; Alarm. Ran loader through sequence and reset.,,,,
1252,New microphone for balance system requested. Replaced microphone (New) also replaced coolant feed trunk due to low coolanr flow reports,,,,
1253,Coolant flow intermittently dropping off. Coolant pump motor relay faulting; Replaced,,,,
1254,New balancing system microphone requested. Replaced,,,replace,
1255,Mist Buster service requested. Cleaned cells and filters,,,,
1256,Airline requested for new spray mist coolant. Issued,,,,
1257,Coalescent pump INOP. Pick up tube in wash tank broken; Replaced,,,,
1258,ST#10 spindle leaking hydraulic fluid. Rebuilt back end of spindle,"st_10, spindle, hydraulic, hydraulic_fluid",leak,rebuild,"spindle, rear"
1259,Bar ends being machined; Loading bar edns. Bar end limit switch replaced,"bar_end, bar",fault,replace,"bar_end, limit_switch, switch"
1260,Chip conveyor electrical connection cable INOP. Replaced plug in connector,"chip_conveyor, conveyor, connection_cable, cable",inoperable,replace,plug
1261,St#15 valve feed control not adjustable. Swapped valve,"st_15, valve_feed_control","out_of_adjustment, timing",swap,valve
